   8924, 3, online, outlier
    34,  2.402, 0.05007, 1
    34,  2.217, 0.04266, 1
    32,  2.817, 0.06483, 1
    32,  3.041, 0.07554, 1
    32,  2.032, 0.03372, 1
    32,  2.268, 0.04202, 1
    30,  2.836, 0.0616, 1
    30,  3.043, 0.07089, 1
    30,  4.312, 0.1424, 1
    30,  2.031, 0.03159, 1
    30,  2.163, 0.03582, 1
    30,  2.121, 0.03445, 1
    30,  4.812, 0.1773, 1
    30,  4.058, 0.1261, 1
    30,  2.271, 0.03948, 1
    29,  2.856, 0.06038, 1
    29,  2.568, 0.04882, 1
    29,  3.156, 0.07375, 1
    29,  4.195, 0.1303, 1
    29,  4.055, 0.1217, 1
    29,  2.663, 0.0525, 1
    29,  2.326, 0.04006, 1
    29,  2.184, 0.03532, 1
    29,  2.254, 0.03761, 1
    28,  2.866, 0.05873, 1
    28,  2.578, 0.04749, 1
    28,  2.656, 0.05044, 1
    28,  4.346,  0.135, 1
    28,   2.22, 0.03524, 1
    28,   4.08,  0.119, 1
    28,  4.994, 0.1783, 1
    28,  2.318, 0.0384, 1
    27,    2.8, 0.05406, 1
    27,  3.035, 0.06348, 1
    27,  3.113, 0.06678, 1
    27,   2.93, 0.05916, 1
    27,  4.128, 0.1175, 1
    27,  2.161, 0.03218, 1
    27,  2.027, 0.02833, 1
    27,  2.221, 0.03401, 1
    27,  2.091, 0.03012, 1
    26,  2.731, 0.04949, 1
    26,  2.919, 0.05656, 1
    26,  4.129, 0.1131, 1
    26,  3.916, 0.1018, 1
    26,  2.031, 0.02738, 1
    26,  2.115, 0.0297, 1
    26,    2.1, 0.02927, 1
    26,   2.22, 0.0327, 1
    25,  2.708, 0.0468, 1
    25,   2.92, 0.05442, 1
    25,  4.198, 0.1125, 1
    25,  2.315, 0.03419, 1
    25,   2.03, 0.02631, 1
    25,  3.911, 0.0976, 1
    25,  2.143, 0.0293, 1
    25,  2.122, 0.02874, 1
    25,  2.385, 0.0363, 1
   100,   2.09, 0.1098, 1
   100,   4.08, 0.4188, 1
    95,  2.012, 0.09675, 1
    95,  3.179, 0.2415, 1
    90,  2.464, 0.1375, 1
    90,  4.771, 0.5152, 1
    90,   2.24, 0.1136, 1
    90,  3.167, 0.2271, 1
    85,  2.447,  0.128, 1
    85,   2.22, 0.1053, 1
    85,  4.914, 0.5162, 1
    85,  2.791, 0.1665, 1
    80,  3.588,  0.259, 1
    80,  2.357, 0.1118, 1
    80,  2.076, 0.08673, 1
    80,  2.796, 0.1573, 1
    80,  4.994, 0.5019, 1
    75,  2.555, 0.1232, 1
    75,  3.001, 0.1699, 1
    75,  2.009, 0.07615, 1
    70,  2.827, 0.1407, 1
    70,  2.388, 0.1004, 1
    70,  2.535, 0.1131, 1
    70,  2.203, 0.08542, 1
    70,  3.206,  0.181, 1
    65,  2.363, 0.09129, 1
    65,  2.578, 0.1086, 1
    65,  2.206, 0.07955, 1
    60,  2.719, 0.1115, 1
    55,  2.999, 0.1244, 1
    55,  3.241, 0.1453, 1
    55,  2.159, 0.0645, 1
    55,  4.718, 0.3079, 1
    50,  3.033, 0.1157, 1
    50,  3.245, 0.1324, 1
    50,  2.259, 0.06414, 1
    50,  2.534, 0.08074, 1
    48,    2.1, 0.05325, 1
    48,  2.509, 0.07601, 1
    46,  3.045, 0.1072, 1
    46,  3.131, 0.1134, 1
    46,  4.833, 0.2702, 1
    46,  2.125, 0.05222, 1
    46,  4.495, 0.2337, 1
    46,  2.458, 0.06991, 1
    46,   2.58, 0.07704, 1
    46,  2.303, 0.06138, 1
    44,  2.957, 0.09678, 1
    44,  3.224,  0.115, 1
    44,   2.11, 0.04926, 1
    44,  2.476, 0.06786, 1
    44,  4.444, 0.2186, 1
    44,  2.603, 0.07498, 1
    44,  2.305, 0.05882, 1
    42,  2.971, 0.09327, 1
    42,  3.217, 0.1093, 1
    42,  2.178, 0.05012, 1
    42,  2.337, 0.0577, 1
    40,  2.964, 0.08836, 1
    40,  3.124, 0.09819, 1
    40,  2.434, 0.05959, 1
    40,  2.169, 0.04733, 1
    40,  2.495, 0.06264, 1
    40,  2.294, 0.05292, 1
    40,  2.023, 0.04115, 1
    38,    2.9, 0.0804, 1
    38,  3.154, 0.09505, 1
    38,  2.149, 0.04413, 1
    38,  2.434, 0.05664, 1
    38,  2.006, 0.03847, 1
    38,  2.292, 0.05021, 1
    38,   4.95, 0.2341, 1
    38,  2.541, 0.06171, 1
    36,  2.912, 0.07677, 1
    36,  3.157, 0.09023, 1
    36,  2.119, 0.04065, 1
    36,   4.56, 0.1883, 1
    36,  4.364, 0.1724, 1
    36,  2.305, 0.04809, 1
    34,   2.89, 0.0714, 1
    34,  3.053, 0.07969, 1
    34,  2.055, 0.03612, 1
    34,  2.216, 0.04198, 1
    34,  2.149, 0.03951, 1
    34,  4.975, 0.2116, 1
    34,  2.444, 0.05107, 1
    32,  2.817, 0.06389, 1
    32,  3.046, 0.07466, 1
    32,    4.2, 0.1419, 1
    32,  4.066,  0.133, 1
    32,  2.027, 0.03308, 1
    32,  4.598, 0.1701, 1
    32,  2.223, 0.03977, 1
    32,   2.34, 0.04406, 1
    32,  2.136, 0.0367, 1
    30,  2.844, 0.06103, 1
    30,  3.063, 0.0708, 1
    30,  4.219, 0.1343, 1
    30,  4.068, 0.1248, 1
    30,  2.011, 0.03052, 1
    30,  2.133, 0.03431, 1
    30,  4.677,  0.165, 1
    29,  2.864, 0.05984, 1
    29,  2.548, 0.04734, 1
    29,  3.153, 0.07251, 1
    29,  4.209, 0.1292, 1
    29,  4.041, 0.1191, 1
    29,  2.022, 0.02982, 1
    29,  2.659, 0.05156, 1
    29,  2.249, 0.0369, 1
    29,  2.287, 0.03814, 1
    28,  2.881, 0.05844, 1
    28,  2.561, 0.04618, 1
    28,  3.155, 0.0701, 1
    28,  2.654, 0.0496, 1
    28,  4.354, 0.1335, 1
    28,  2.033, 0.02911, 1
    28,  4.892, 0.1685, 1
    28,  3.927, 0.1086, 1
    28,  2.135, 0.03209, 1
    27,  3.011, 0.06157, 1
    27,   2.81, 0.05362, 1
    27,  3.128, 0.06643, 1
    27,  2.879, 0.05628, 1
    27,  4.177, 0.1185, 1
    27,  2.017, 0.02764, 1
    27,  3.901, 0.1033, 1
    27,  2.234, 0.03389, 1
    27,  2.155, 0.03155, 1
    26,  2.712, 0.0481, 1
    26,  2.894, 0.05475, 1
    26,  4.238, 0.1174, 1
    26,  3.919, 0.1004, 1
    26,  2.005, 0.0263, 1
    26,  2.242, 0.03286, 1
    26,  2.153, 0.03032, 1
    26,   2.32, 0.03521, 1
    25,  2.685, 0.04533, 1
    25,   4.21, 0.1114, 1
    25,  2.026, 0.02582, 1
    25,  2.896, 0.05274, 1
    25,  2.276, 0.03258, 1
    25,  3.799, 0.09075, 1
    25,  2.358, 0.03497, 1
    25,  4.847, 0.1477, 1
    25,  2.129, 0.02849, 1
   100,  2.765, 0.1701, 1
   100,  4.046, 0.3641, 1
   100,  3.353, 0.2501, 1
   100,  2.284,  0.116, 1
    95,  4.269, 0.3851, 1
    95,  2.792, 0.1647, 1
    95,   3.37, 0.2399, 1
    95,  2.265, 0.1084, 1
    90,  3.948,  0.312, 1
    90,  2.434, 0.1186, 1
    90,  2.279,  0.104, 1
    90,  2.623, 0.1377, 1
    85,  3.613, 0.2468, 1
    85,  2.355, 0.1048, 1
    85,  2.681, 0.1359, 1
    80,  3.521, 0.2206, 1
    75,  3.524, 0.2071, 1
    75,  2.171, 0.07866, 1
    75,  2.123, 0.07518, 1
    75,  2.447, 0.09987, 1
    70,  3.008, 0.1409, 1
    70,  3.428, 0.1829, 1
    70,  2.308, 0.08295, 1
    70,  2.394, 0.08925, 1
    70,  2.057, 0.0659, 1
    65,  3.183, 0.1465, 1
    65,  2.486, 0.08935, 1
    65,  2.573, 0.09571, 1
    65,  2.275, 0.07484, 1
    60,  2.383, 0.07579, 1
    55,  3.076, 0.1157, 1
    55,  3.349, 0.1372, 1
    55,    2.1, 0.05393, 1
    55,  2.551, 0.07963, 1
    55,  4.627, 0.2619, 1
    55,   2.63, 0.08464, 1
    55,  2.378, 0.06916, 1
    50,  3.192, 0.1133, 1
    50,  3.288, 0.1202, 1
    50,  2.036, 0.0461, 1
    50,  2.219, 0.05477, 1
    48,  2.025, 0.04376, 1
    48,   2.51, 0.06727, 1
    48,  2.554, 0.06965, 1
    48,  2.247, 0.05393, 1
    46,  3.057, 0.09561, 1
    46,  3.197, 0.1046, 1
    46,  2.036, 0.04242, 1
    46,  2.531, 0.06554, 1
    46,  2.649, 0.0718, 1
    46,  2.341, 0.05606, 1
    44,  2.999, 0.08804, 1
    44,  3.253, 0.1036, 1
    44,  2.089, 0.04272, 1
    44,  2.561, 0.0642, 1
    44,  2.618, 0.0671, 1
    44,  2.325, 0.05291, 1
    44,  4.704, 0.2165, 1
    44,  4.553, 0.2028, 1
    42,  3.019, 0.08515, 1
    42,  3.244, 0.09832, 1
    42,  2.163, 0.04371, 1
    42,  2.423, 0.05485, 1
    40,  3.039, 0.08217, 1
    40,  3.201, 0.09114, 1
    40,  2.309, 0.04743, 1
    40,  2.011, 0.03598, 1
    40,  2.452, 0.05348, 1
    38,   2.99, 0.07557, 1
    38,  3.231, 0.08822, 1
    38,  2.582, 0.05634, 1
    38,  2.298, 0.04463, 1
    38,   2.43, 0.04989, 1
    38,  4.955, 0.2075, 1
    38,  4.562, 0.1759, 1
    38,  2.032, 0.03491, 1
    38,  2.686, 0.06099, 1
    36,  2.984, 0.07131, 1
    36,  3.234, 0.08374, 1
    36,  4.727, 0.1789, 1
    36,  4.397, 0.1548, 1
    36,  2.122, 0.03606, 1
    34,  2.959, 0.06619, 1
    34,  3.193, 0.07708, 1
    34,  4.764, 0.1717, 1
    34,  2.326, 0.04091, 1
    34,  2.159, 0.03525, 1
    34,  2.392, 0.04328, 1
    34,  2.084, 0.03285, 1
    34,  4.208, 0.1339, 1
    34,  2.237, 0.03784, 1
    32,  2.926, 0.06095, 1
    32,   3.16, 0.07105, 1
    32,  2.557, 0.04653, 1
    32,  4.526, 0.1458, 1
    32,  2.143, 0.0327, 1
    32,  2.297, 0.03757, 1
    32,  4.207, 0.1259, 1
    32,  2.223, 0.03517, 1
    32,  2.375, 0.04016, 1
    30,  2.891, 0.05578, 1
    30,  3.146, 0.06604, 1
    30,    2.1, 0.02943, 1
    30,   4.63,  0.143, 1
    30,  4.256, 0.1209, 1
    30,  4.352, 0.1264, 1
    30,  2.319, 0.03588, 1
    30,  3.928, 0.1029, 1
    29,  2.856, 0.05261, 1
    29,  3.053, 0.06012, 1
    29,  2.062, 0.02742, 1
    29,  2.221, 0.03182, 1
    29,  2.178, 0.0306, 1
    29,  4.399, 0.1248, 1
    29,  4.121, 0.1095, 1
    29,  4.799, 0.1485, 1
    29,   2.32, 0.03472, 1
    28,  2.819, 0.0495, 1
    28,  3.038, 0.05746, 1
    28,  2.439, 0.03703, 1
    28,  2.042, 0.02596, 1
    28,  2.574, 0.04128, 1
    28,  2.291, 0.03268, 1
    28,  2.326, 0.03368, 1
    28,  4.483, 0.1252, 1
    28,  2.188, 0.0298, 1
    27,  2.802, 0.04715, 1
    27,  2.402, 0.03466, 1
    27,   2.02, 0.02451, 1
    27,  2.568, 0.03961, 1
    27,  4.464, 0.1197, 1
    27,  2.519, 0.03811, 1
    27,  2.612, 0.04096, 1
    27,  2.183, 0.02862, 1
    27,   4.01, 0.09659, 1
    26,  2.797, 0.04524, 1
    26,  2.398, 0.03326, 1
    26,  2.518, 0.03666, 1
    26,  2.161, 0.02701, 1
    26,  4.473, 0.1157, 1
    26,  2.981, 0.05139, 1
    26,  4.803, 0.1334, 1
    26,   3.99, 0.09208, 1
    26,   3.95, 0.09022, 1
    25,  2.786, 0.04317, 1
    25,   2.99, 0.0497, 1
    25,  2.443, 0.03318, 1
    25,  2.362, 0.03103, 1
    25,  2.387, 0.03168, 1
    25,  2.492, 0.03454, 1
    25,  3.716, 0.07678, 1
    25,  4.445, 0.1098, 1
    25,   4.86, 0.1313, 1
   100,  2.423, 0.1199, 1
   100,  3.205, 0.2098, 1
    95,  2.285, 0.1013, 1
    95,  4.011,  0.312, 1
    95,  3.214, 0.2004, 1
    90,  2.227, 0.09113, 1
    90,  4.156, 0.3174, 1
    90,  3.318, 0.2023, 1
    85,  2.203, 0.08419, 1
    85,  3.999, 0.2775, 1
    85,  2.942, 0.1502, 1
    85,  3.272, 0.1858, 1
    85,  2.569, 0.1146, 1
    80,  3.531, 0.2036, 1
    80,  2.203, 0.07929, 1
    80,  2.568, 0.1077, 1
    80,  4.901, 0.3923, 1
    75,  3.454, 0.1827, 1
    75,  2.165, 0.07178, 1
    75,  4.976, 0.3792, 1
    75,  2.581,  0.102, 1
    70,  3.069, 0.1346, 1
    70,  3.481, 0.1732, 1
    70,  2.108, 0.06352, 1
    70,  2.499, 0.08928, 1
    65,  3.199, 0.1358, 1
    65,  3.464, 0.1592, 1
    65,  2.244, 0.06681, 1
    65,   2.01, 0.0536, 1
    65,  2.097, 0.05838, 1
    65,  2.424, 0.07798, 1
    65,  4.984, 0.3297, 1
    60,  2.286, 0.06404, 1
    60,  2.027, 0.05035, 1
    60,  2.074, 0.05268, 1
    60,  2.759, 0.09324, 1
    60,  2.786, 0.0951, 1
    60,  2.586, 0.08192, 1
    55,  3.069, 0.1058, 1
    55,  3.307, 0.1228, 1
    55,   2.08, 0.04859, 1
    55,  2.333, 0.06111, 1
    55,  2.433, 0.06646, 1
    55,  2.238, 0.05623, 1
    55,  4.606, 0.2383, 1
    50,  2.008, 0.04115, 1
    50,  4.426,    0.2, 1
    50,   2.26, 0.05212, 1
    50,   2.36, 0.05688, 1
    50,  2.147, 0.04706, 1
    48,  2.545, 0.0635, 1
    48,  2.278, 0.05085, 1
    48,  2.354, 0.05429, 1
    48,  4.394, 0.1893, 1
    48,  2.141, 0.04494, 1
    48,  2.672, 0.06996, 1
    46,  3.063, 0.08813, 1
    46,  3.207, 0.09662, 1
    46,  4.479, 0.1884, 1
    46,  2.317, 0.05044, 1
    44,  2.999, 0.08081, 1
    44,  3.248, 0.09476, 1
    44,  2.156, 0.04177, 1
    44,  2.111, 0.04003, 1
    44,  4.484, 0.1807, 1
    44,  2.354, 0.04978, 1
    42,  3.006, 0.07751, 1
    42,  3.246, 0.09035, 1
    42,  2.226, 0.04251, 1
    42,  2.455, 0.05167, 1
    42,  2.099, 0.03778, 1
    42,  4.433, 0.1685, 1
    42,  2.354, 0.04752, 1
    42,  2.561, 0.05623, 1
    40,  3.047, 0.07584, 1
    40,  3.235, 0.08548, 1
    40,  2.228, 0.04055, 1
    40,   2.34, 0.04472, 1
    40,  4.451, 0.1618, 1
    40,  2.094, 0.0358, 1
    38,  3.046, 0.07198, 1
    38,   3.27, 0.08298, 1
    38,  2.673, 0.05543, 1
    38,  2.775, 0.05973, 1
    38,    2.2, 0.03754, 1
    38,  4.279,  0.142, 1
    38,  2.067, 0.03316, 1
    38,  2.316, 0.0416, 1
    38,  4.659, 0.1684, 1
    36,  3.045, 0.06815, 1
    36,  3.273, 0.07876, 1
    36,  2.699, 0.05354, 1
    36,  2.765, 0.05619, 1
    36,  2.185, 0.03508, 1
    36,  4.657, 0.1594, 1
    36,  2.315, 0.03938, 1
    36,  2.044, 0.03071, 1
    34,  2.961, 0.06086, 1
    34,  3.118, 0.06748, 1
    34,  2.177, 0.0329, 1
    34,  2.382, 0.0394, 1
    34,  2.581, 0.04625, 1
    34,  2.288, 0.03633, 1
    34,  4.909, 0.1673, 1
    34,  2.628, 0.04796, 1
    34,  2.033, 0.02869, 1
    32,  2.901, 0.05501, 1
    32,      4, 0.1045, 1
    32,   2.38,  0.037, 1
    32,  2.158, 0.03043, 1
    32,  2.473, 0.03997, 1
    32,    3.1, 0.0628, 1
    32,  4.742, 0.1469, 1
    32,  4.893, 0.1564, 1
    32,  3.812, 0.09496, 1
    30,  2.867, 0.05035, 1
    30,  3.063, 0.05747, 1
    30,  2.135, 0.02792, 1
    30,  2.241, 0.03076, 1
    30,  4.564, 0.1276, 1
    30,   4.39,  0.118, 1
    30,  2.046, 0.02565, 1
    30,  4.936, 0.1492, 1
    29,  2.842, 0.04781, 1
    29,  3.013, 0.05374, 1
    29,  3.913, 0.09067, 1
    29,  3.805, 0.08573, 1
    29,  2.341, 0.03245, 1
    29,  2.424, 0.0348, 1
    29,  2.118, 0.02657, 1
    29,  2.199, 0.02864, 1
    29,   4.79, 0.1358, 1
    28,  2.825, 0.04561, 1
    28,  3.008, 0.05171, 1
    28,  3.967, 0.08997, 1
    28,  2.324, 0.03088, 1
    28,  2.512, 0.03607, 1
    28,  2.089, 0.02495, 1
    28,  2.593, 0.03844, 1
    28,  3.692, 0.07795, 1
    28,  2.424, 0.03358, 1
    27,   2.83, 0.04416, 1
    27,  3.008, 0.04988, 1
    27,  3.936, 0.08539, 1
    27,  2.302, 0.02921, 1
    27,  2.523, 0.0351, 1
    27,  2.063, 0.02346, 1
    27,  2.599, 0.03723, 1
    27,  2.191, 0.02648, 1
    27,  2.426, 0.03243, 1
    26,  2.848, 0.04306, 1
    26,  3.034, 0.04886, 1
    26,  2.532, 0.03402, 1
    26,  3.956, 0.08309, 1
    26,  2.282, 0.02765, 1
    26,    2.6, 0.03587, 1
    26,  2.047, 0.02224, 1
    26,  2.393, 0.03041, 1
    26,  2.133, 0.02416, 1
    25,  2.887, 0.04253, 1
    25,   2.55, 0.0332, 1
    25,   2.26, 0.02606, 1
    25,  3.973, 0.08057, 1
    25,  2.038, 0.02119, 1
    25,   2.68, 0.03666, 1
    25,  3.606, 0.06638, 1
    25,  2.383, 0.02899, 1
    25,  4.741, 0.1147, 1
   100,  4.222, 0.3895, 1
   100,  2.645, 0.1528, 1
   100,  3.144,  0.216, 1
    95,  4.006, 0.3332, 1
    95,  2.716, 0.1532, 1
    95,  2.113, 0.09273, 1
    95,  3.173, 0.2091, 1
    95,  2.289, 0.1088, 1
    90,  2.086, 0.08561, 1
    90,  2.287, 0.1028, 1
    85,   2.22, 0.09156, 1
    85,  2.611, 0.1266, 1
    80,  2.171, 0.08241, 1
    80,  2.655, 0.1232, 1
    75,  2.082, 0.07107, 1
    75,  2.496, 0.1021, 1
    70,  2.994, 0.1371, 1
    70,  3.292, 0.1658, 1
    70,  4.752, 0.3454, 1
    70,  2.145, 0.07041, 1
    70,  2.026, 0.06277, 1
    70,  2.495, 0.09522, 1
    65,  2.189, 0.06805, 1
    65,  2.462, 0.0861, 1
    65,  2.003, 0.05698, 1
    60,  4.632, 0.2813, 1
    60,  2.417, 0.07661, 1
    60,  2.288, 0.06861, 1
    60,  2.633, 0.09088, 1
    55,  3.086, 0.1145, 1
    55,  3.377, 0.1371, 1
    55,  2.225, 0.05948, 1
    55,  2.284, 0.06272, 1
    55,  2.168, 0.05652, 1
    50,  2.601, 0.0739, 1
    50,  2.655, 0.07701, 1
    50,  4.793,  0.251, 1
    50,  2.197, 0.05276, 1
    48,  4.793,  0.241, 1
    48,  2.225, 0.05195, 1
    46,  3.053, 0.09369, 1
    46,  3.202, 0.1031, 1
    46,  2.459, 0.06079, 1
    46,  2.555, 0.06561, 1
    46,  2.144, 0.04623, 1
    46,  2.275, 0.05204, 1
    46,  4.881, 0.2395, 1
    46,  2.035, 0.04164, 1
    44,  2.992, 0.0861, 1
    44,  3.257,  0.102, 1
    44,  2.432, 0.05689, 1
    44,  2.535, 0.06178, 1
    44,  4.806, 0.2221, 1
    44,  2.129, 0.0436, 1
    44,   2.22, 0.0474, 1
    44,  2.022, 0.03931, 1
    42,  3.015, 0.08346, 1
    42,  3.248, 0.09681, 1
    42,  4.687, 0.2016, 1
    42,  2.191, 0.04406, 1
    42,  2.107, 0.04074, 1
    42,  2.271, 0.04736, 1
    40,  3.045, 0.08102, 1
    40,  3.146, 0.08653, 1
    40,  2.568, 0.05765, 1
    40,  2.639, 0.0609, 1
    40,   4.84, 0.2047, 1
    40,  2.204, 0.04248, 1
    40,  2.135, 0.03986, 1
    40,  2.286, 0.04567, 1
    38,  2.974, 0.07342, 1
    38,  3.178, 0.08386, 1
    38,  2.574, 0.05501, 1
    38,  2.689, 0.06003, 1
    38,  4.873, 0.1972, 1
    38,  2.242, 0.04174, 1
    38,  2.275, 0.04298, 1
    38,  2.147, 0.03829, 1
    36,  2.965, 0.06915, 1
    36,  3.187, 0.0799, 1
    36,  4.264, 0.1431, 1
    36,  4.101, 0.1323, 1
    36,  2.049, 0.03303, 1
    36,  4.959, 0.1935, 1
    36,  2.223, 0.03889, 1
    36,  2.274, 0.0407, 1
    36,  2.143, 0.03612, 1
    34,  2.926, 0.06361, 1
    34,  3.124, 0.0725, 1
    34,  2.549, 0.04828, 1
    34,  4.311, 0.1381, 1
    34,  4.103, 0.1251, 1
    34,  2.641, 0.05183, 1
    34,  4.809, 0.1718, 1
    34,  2.374, 0.04188, 1
    34,  2.419, 0.04346, 1
    32,  2.888, 0.05833, 1
    32,  2.318, 0.03759, 1
    32,  4.571, 0.1461, 1
    32,  2.408, 0.04055, 1
    32,  4.145, 0.1201, 1
    32,  2.098, 0.03079, 1
    32,  3.114, 0.0678, 1
    30,  2.879, 0.05434, 1
    30,  3.108, 0.06334, 1
    30,  4.435, 0.1289, 1
    30,   4.99, 0.1632, 1
    30,  4.872, 0.1556, 1
    30,  2.071, 0.02812, 1
    30,  4.038, 0.1069, 1
    29,   2.88, 0.05256, 1
    29,  3.106, 0.06113, 1
    29,  2.562, 0.04158, 1
    29,  2.613, 0.04327, 1
    29,  2.174, 0.02995, 1
    29,  4.275, 0.1158, 1
    29,  2.237, 0.0317, 1
    29,  4.676, 0.1386, 1
    29,  4.587, 0.1333, 1
    28,  2.874, 0.05053, 1
    28,  2.575, 0.04058, 1
    28,  2.402, 0.03531, 1
    28,   2.48, 0.03764, 1
    28,  2.664, 0.04343, 1
    28,  3.942, 0.09506, 1
    28,  2.165, 0.02868, 1
    28,  3.839, 0.0902, 1
    28,  3.114, 0.05932, 1
    27,  2.831, 0.04729, 1
    27,  3.104, 0.05684, 1
    27,  2.598, 0.03983, 1
    27,  2.378, 0.03336, 1
    27,  2.665, 0.04191, 1
    27,  2.183, 0.02812, 1
    27,  3.988, 0.09382, 1
    27,  3.875, 0.08859, 1
    27,  2.245, 0.02973, 1
    26,  2.794, 0.04434, 1
    26,  2.929, 0.04874, 1
    26,   2.38, 0.03217, 1
    26,  2.183, 0.02707, 1
    26,  2.244, 0.0286, 1
    26,  3.947, 0.0885, 1
    26,  2.487, 0.03515, 1
    26,  3.698, 0.07772, 1
    26,  4.854, 0.1339, 1
    25,  2.769, 0.04188, 1
    25,  2.927, 0.0468, 1
    25,  2.403, 0.03154, 1
    25,   2.47, 0.03333, 1
    25,  2.176, 0.02586, 1
    25,    3.9, 0.08311, 1
    25,  2.256, 0.0278, 1
    25,   4.51, 0.1111, 1
    25,  3.673, 0.07371, 1
   100,  4.343, 0.3732, 1
   100,  2.887, 0.1649, 1
   100,   3.43, 0.2329, 1
    95,  4.103, 0.3164, 1
    95,   3.12,  0.183, 1
    95,  3.314, 0.2064, 1
    95,  2.149, 0.08682, 1
    95,  2.359, 0.1046, 1
    90,  2.119, 0.07997, 1
    90,  2.372, 0.1002, 1
    85,  2.137, 0.07678, 1
    85,  2.572, 0.1113, 1
    85,  2.727, 0.1251, 1
    85,  2.376, 0.09499, 1
    85,  4.951, 0.4123, 1
    80,  2.173, 0.07477, 1
    80,  2.637, 0.1101, 1
    80,  2.568, 0.1044, 1
    80,    2.8, 0.1242, 1
    75,  2.271, 0.07654, 1
    75,  2.528, 0.09488, 1
    70,  3.073, 0.1308, 1
    70,  3.409,  0.161, 1
    70,  2.146, 0.0638, 1
    65,   3.16, 0.1285, 1
    65,  3.408, 0.1494, 1
    65,  2.518, 0.08158, 1
    65,  2.243, 0.06469, 1
    65,  2.648, 0.09016, 1
    60,  2.206, 0.05776, 1
    60,  2.453, 0.07147, 1
    60,  4.594, 0.2506, 1
    60,  2.566, 0.07818, 1
    60,  2.085, 0.05163, 1
    60,  2.327, 0.06431, 1
    55,  3.088, 0.1038, 1
    55,  3.309, 0.1192, 1
    55,  2.365, 0.06088, 1
    55,   2.56, 0.0713, 1
    55,  2.019, 0.04438, 1
    55,  2.073, 0.04675, 1
    50,  3.146, 0.09795, 1
    50,   3.29, 0.1071, 1
    50,  4.908, 0.2384, 1
    50,  2.372, 0.05566, 1
    50,  2.555, 0.06457, 1
    50,  4.447, 0.1957, 1
    50,  2.194, 0.04762, 1
    48,  2.545, 0.06154, 1
    48,  2.574, 0.06293, 1
    48,   2.28, 0.04937, 1
    48,  2.355, 0.05266, 1
    48,  2.162, 0.04441, 1
    46,  3.155, 0.09062, 1
    46,  3.218, 0.09424, 1
    46,  2.383, 0.05171, 1
    46,  2.118, 0.04083, 1
    46,  2.491, 0.05649, 1
    46,  2.262, 0.04656, 1
    44,  3.071, 0.0821, 1
    44,  3.296, 0.09459, 1
    44,  2.676, 0.06234, 1
    44,   2.11, 0.03876, 1
    44,  2.482, 0.05362, 1
    44,  2.291, 0.04571, 1
    44,  2.222,  0.043, 1
    44,  2.385, 0.04953, 1
    44,  2.566, 0.05732, 1
    42,  3.077, 0.07868, 1
    42,  3.295, 0.09023, 1
    42,  2.071, 0.03564, 1
    42,  2.322, 0.0448, 1
    42,  2.383, 0.04721, 1
    42,  2.224, 0.04112, 1
    40,  3.142, 0.07816, 1
    40,  3.158, 0.07893, 1
    40,  2.333, 0.04307, 1
    40,  2.358, 0.04401, 1
    40,  2.081, 0.03428, 1
    40,  4.524,  0.162, 1
    40,   4.41, 0.1539, 1
    40,  2.199, 0.03826, 1
    40,  2.215, 0.03885, 1
    38,  2.953, 0.06557, 1
    38,  3.137, 0.07402, 1
    38,  4.387, 0.1447, 1
    38,  4.908, 0.1811, 1
    38,  4.192, 0.1321, 1
    38,  2.164, 0.03521, 1
    38,  4.678, 0.1646, 1
    36,  2.939, 0.06153, 1
    36,  3.149, 0.07065, 1
    36,  2.389, 0.04065, 1
    36,  2.546, 0.04618, 1
    36,  2.528, 0.04553, 1
    36,    2.6, 0.04816, 1
    36,  4.494, 0.1439, 1
    36,  4.117, 0.1208, 1
    36,  4.271, 0.1299, 1
    34,  2.919, 0.05731, 1
    34,  3.087, 0.06411, 1
    34,  2.356, 0.03736, 1
    34,  4.577, 0.1409, 1
    34,   4.43,  0.132, 1
    34,  2.079, 0.02908, 1
    34,  2.611, 0.04588, 1
    34,  2.632, 0.04663, 1
    34,  2.007, 0.02709, 1
    32,  2.885, 0.05269, 1
    32,  3.072, 0.05976, 1
    32,  4.459, 0.1259, 1
    32,  4.956, 0.1555, 1
    32,  4.793, 0.1455, 1
    32,  2.314, 0.03389, 1
    32,  2.059, 0.02685, 1
    32,  2.403, 0.03656, 1
    32,  4.062, 0.1045, 1
    30,   2.85, 0.04821, 1
    30,  3.037, 0.05475, 1
    30,  2.532, 0.03806, 1
    30,  4.763, 0.1347, 1
    30,  4.886, 0.1417, 1
    30,  2.041, 0.02472, 1
    30,  4.021, 0.09596, 1
    30,   2.12, 0.02667, 1
    30,  2.648, 0.04163, 1
    29,  2.839, 0.04624, 1
    29,  2.532, 0.0368, 1
    29,   2.64,   0.04, 1
    29,  3.013, 0.05209, 1
    29,  2.198, 0.02773, 1
    29,  4.482, 0.1153, 1
    29,  2.061, 0.02438, 1
    29,  4.777,  0.131, 1
    29,  2.113, 0.02563, 1
    28,  2.827, 0.04427, 1
    28,  3.015, 0.05038, 1
    28,  2.196, 0.02672, 1
    28,  2.105, 0.02456, 1
    28,  2.113, 0.02475, 1
    28,  4.525, 0.1135, 1
    28,  3.938, 0.08594, 1
    28,  4.798, 0.1276, 1
    28,  2.286, 0.02894, 1
