2012-04-29T15:02:18.420  39.7450  142.0370  10.0 5.6  mwb
2012-04-30T08:00:10.000   1.7570   89.5980  10.0 5.7  mww
2012-05-01T15:44:37.800  21.9510 -108.4400  11.4 5.5  mwc
2012-05-01T16:37:58.800  18.2510 -101.0850  51.1 5.7  mww
2012-05-01T22:43:33.340  14.3760  -92.8970  14.0 6.0  mww
2012-05-02T12:17:59.360 -54.5650  143.8360  10.0 5.8  mww
2012-05-05T20:23:31.160 -21.4770 -174.2270   8.5 5.7  mwb
2012-05-06T12:40:59.050 -13.8200  -75.8010  54.4 5.6  mwc
2012-05-09T04:35:00.110   6.2320  127.4500  39.0 5.5  mb
2012-05-09T14:49:51.280  -0.9660  -13.6000  12.0 5.5  mww
2012-05-14T10:00:40.230 -17.6780  -69.5910 105.9 6.2  mww
2012-05-16T00:59:32.380  -5.5040  149.7110 136.6 5.7  mww
2012-05-19T19:05:18.970  39.6650  143.3110  10.0 5.9  mwb
2012-05-20T02:03:52.000  44.8900   11.2300   6.3 6.0  mww
2012-05-20T07:19:54.880  39.5480  143.2480  11.0 5.6  mb
2012-05-20T07:20:36.870  39.6460  143.1640  11.0 6.3  mww
2012-05-22T00:00:32.770  42.6450   22.9680  10.0 5.6  mww
2012-05-23T15:02:25.310  41.3350  142.0820  46.0 5.9  mww
2012-05-23T22:59:52.700 -50.4200  139.5160  10.0 6.0  mww
2012-05-23T23:19:18.050 -50.3520  139.5360   6.6 5.9  mwc
2012-05-24T22:47:46.800  72.9600    5.6830  10.0 6.1  mww
2012-05-29T02:40:53.320  54.3680  168.9250  10.3 5.6  mww
2012-05-29T07:00:03.000  44.8510   11.0860  10.2 5.8  mww
2012-05-29T10:55:57.000  44.8880   11.0080   6.8 5.5  mww
2012-05-31T23:01:03.360  -0.9020  133.1810  53.2 5.6  mwc
2012-06-01T05:07:01.980 -77.0800 -148.8640  12.0 5.5  mwb
2012-06-01T06:56:20.240  -0.7200  133.2690  25.0 5.8  mww
2012-06-03T11:14:47.750 -16.2350   67.2100  10.0 5.5  mwc
2012-06-04T00:45:15.290   5.3050  -82.6290   7.0 6.3  mww
